ts,source,namespace,pod,node,level,verb,code,route,msg,container_restart,rollout_in_window
2025-09-10 16:58:41.969958308+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-xl5w8,,default,,,,"{""@timestamp"":""2025-09-10T16:58:41.969958308Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.180/23\""],\""mac_address\"":\""0a:58:0a:80:00:b4\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 16:58:41.969985875+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-5q7p5,,default,,,,"{""@timestamp"":""2025-09-10T16:58:41.969985875Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.177/23\""],\""mac_address\"":\""0a:58:0a:80:00:b1\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 16:58:49.377462850+00:00,app,nvidia-gpu-operator,nvidia-node-status-exporter-hz7qw,,info,,,,"{""@timestamp"":""2025-09-10T16:58:49.377462850Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.79/23\""],\""mac_address\"":\""0a:58:0a:80:00:4f\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 16:58:49.380312014+00:00,app,nvidia-gpu-operator,nvidia-node-status-exporter-hz7qw,,info,,,,"{""@timestamp"":""2025-09-10T16:58:49.380312014Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.79/23\""],\""mac_address\"":\""0a:58:0a:80:00:4f\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 16:58:49.383634073+00:00,app,nvidia-gpu-operator,nvidia-node-status-exporter-hz7qw,,info,,,,"{""@timestamp"":""2025-09-10T16:58:49.383634073Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.79/23\""],\""mac_address\"":\""0a:58:0a:80:00:4f\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 16:59:04.628048244+00:00,app,nvidia-gpu-operator,gpu-feature-discovery-9dqf2,,info,,,,"{""@timestamp"":""2025-09-10T16:59:04.628048244Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.81/23\""],\""mac_address\"":\""0a:58:0a:80:00:51\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 16:59:04.628048244+00:00,app,nvidia-gpu-operator,gpu-feature-discovery-9dqf2,,info,,,,"{""@timestamp"":""2025-09-10T16:59:04.628048244Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.81/23\""],\""mac_address\"":\""0a:58:0a:80:00:51\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 16:59:04.629182636+00:00,app,nvidia-gpu-operator,gpu-feature-discovery-9dqf2,,info,,,,"{""@timestamp"":""2025-09-10T16:59:04.629182636Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.81/23\""],\""mac_address\"":\""0a:58:0a:80:00:51\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 16:59:11.970064468+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-5q7p5,,default,,,,"{""@timestamp"":""2025-09-10T16:59:11.970064468Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.177/23\""],\""mac_address\"":\""0a:58:0a:80:00:b1\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 16:59:11.970073147+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-xl5w8,,default,,,,"{""@timestamp"":""2025-09-10T16:59:11.970073147Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.180/23\""],\""mac_address\"":\""0a:58:0a:80:00:b4\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 16:59:11.970448167+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-5q7p5,,default,,,,"{""@timestamp"":""2025-09-10T16:59:11.970448167Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.177/23\""],\""mac_address\"":\""0a:58:0a:80:00:b1\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 16:59:11.970453347+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-xl5w8,,default,,,,"{""@timestamp"":""2025-09-10T16:59:11.970453347Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.180/23\""],\""mac_address\"":\""0a:58:0a:80:00:b4\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 16:59:41.970285895+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-5q7p5,,default,,,,"{""@timestamp"":""2025-09-10T16:59:41.970285895Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.177/23\""],\""mac_address\"":\""0a:58:0a:80:00:b1\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 16:59:41.970334588+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-xl5w8,,default,,,,"{""@timestamp"":""2025-09-10T16:59:41.970334588Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.180/23\""],\""mac_address\"":\""0a:58:0a:80:00:b4\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 16:59:41.970647495+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-5q7p5,,default,,,,"{""@timestamp"":""2025-09-10T16:59:41.970647495Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.177/23\""],\""mac_address\"":\""0a:58:0a:80:00:b1\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 16:59:41.970712449+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-xl5w8,,default,,,,"{""@timestamp"":""2025-09-10T16:59:41.970712449Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.180/23\""],\""mac_address\"":\""0a:58:0a:80:00:b4\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 16:59:49.483724356+00:00,app,nvidia-gpu-operator,nvidia-node-status-exporter-hz7qw,,info,,,,"{""@timestamp"":""2025-09-10T16:59:49.483724356Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.79/23\""],\""mac_address\"":\""0a:58:0a:80:00:4f\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 16:59:49.486945193+00:00,app,nvidia-gpu-operator,nvidia-node-status-exporter-hz7qw,,info,,,,"{""@timestamp"":""2025-09-10T16:59:49.486945193Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.79/23\""],\""mac_address\"":\""0a:58:0a:80:00:4f\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 16:59:49.490482837+00:00,app,nvidia-gpu-operator,nvidia-node-status-exporter-hz7qw,,info,,,,"{""@timestamp"":""2025-09-10T16:59:49.490482837Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.79/23\""],\""mac_address\"":\""0a:58:0a:80:00:4f\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 17:00:04.663034617+00:00,app,nvidia-gpu-operator,gpu-feature-discovery-9dqf2,,info,,,,"{""@timestamp"":""2025-09-10T17:00:04.663034617Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.81/23\""],\""mac_address\"":\""0a:58:0a:80:00:51\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 17:00:04.663034617+00:00,app,nvidia-gpu-operator,gpu-feature-discovery-9dqf2,,info,,,,"{""@timestamp"":""2025-09-10T17:00:04.663034617Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.81/23\""],\""mac_address\"":\""0a:58:0a:80:00:51\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 17:00:04.664007147+00:00,app,nvidia-gpu-operator,gpu-feature-discovery-9dqf2,,info,,,,"{""@timestamp"":""2025-09-10T17:00:04.664007147Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.81/23\""],\""mac_address\"":\""0a:58:0a:80:00:51\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/32",0,0.0
2025-09-10 17:00:11.969924797+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-xl5w8,,default,,,,"{""@timestamp"":""2025-09-10T17:00:11.969924797Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.180/23\""],\""mac_address\"":\""0a:58:0a:80:00:b4\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 17:00:11.969937543+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-5q7p5,,default,,,,"{""@timestamp"":""2025-09-10T17:00:11.969937543Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.177/23\""],\""mac_address\"":\""0a:58:0a:80:00:b1\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 17:00:11.970313118+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-xl5w8,,default,,,,"{""@timestamp"":""2025-09-10T17:00:11.970313118Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.180/23\""],\""mac_address\"":\""0a:58:0a:80:00:b4\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 17:00:11.970338011+00:00,app,redhat-ods-applications,rhods-dashboard-79f7447f6d-5q7p5,,default,,,,"{""@timestamp"":""2025-09-10T17:00:11.970338011Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.177/23\""],\""mac_address\"":\""0a:58:0a:80:00:b1\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 17:00:13.285821663+00:00,app,redhat-ods-applications,odh-notebook-controller-manager-7f6b79cfd5-mpngr,,info,,,,"{""@timestamp"":""2025-09-10T17:00:13.285821663Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""k8s.ovn.org/pod-networks"":""{\""default\"":{\""ip_addresses\"":[\""10.128.0.182/23\""],\""mac_address\"":\""0a:58:0a:80:00:b6\"",\""gateway_ips\"":[\""10.128.0.1\""],\""routes\"":[{\""dest\"":\""10.128.0.0/14\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""172.30.0.0/16\"",\""nextHop\"":\""10.128.0.1\""},{\""dest\"":\""169.254.0.5/3",0,0.0
2025-09-10 17:00:17.504436673+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.504436673Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.504523329+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.504523329Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.504523329+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.504523329Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.507643269+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.507643269Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.507643269+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.507643269Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.508870506+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.508870506Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.508870506+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.508870506Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.508887744+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.508887744Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.508887744+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.508887744Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.508887744+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.508887744Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.508898412+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.508898412Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.508898412+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.508898412Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.510014676+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.510014676Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
2025-09-10 17:00:17.510014676+00:00,app,nvidia-gpu-operator,gpu-operator-8468cd9bf-wrn7p,,info,,,,"{""@timestamp"":""2025-09-10T17:00:17.510014676Z"",""hostname"":""rhoai-sno"",""kubernetes"":{""annotations"":{""alm-examples"":""[\n  {\n    \""apiVersion\"": \""nvidia.com/v1\"",\n    \""kind\"": \""ClusterPolicy\"",\n    \""metadata\"": {\n      \""name\"": \""gpu-cluster-policy\""\n    },\n    \""spec\"": {\n      \""operator\"": {\n        \""defaultRuntime\"": \""crio\"",\n        \""use_ocp_driver_toolkit\"": true,\n        \""in",0,0.0
